id,name,voltage_kv,cables,operator,capacity_mw,start_lon,start_lat,end_lon,end_lat,length_km
61470977,Latisana - Planais,132.0,3,unknown,300,13.0155435,45.7846271,13.2324761,45.7825368,17.3
61470984,Latisana - Lignano,132.0,3,unknown,300,13.023098,45.7073705,13.0155435,45.7846271,9.56
61543349,Redipuglia - Ca' Poia,132.0,3,unknown,300,13.3309837,45.814408,13.3301047,45.8162558,0.22
61543350,Redipuglia - Schiavetti,132.0,3,unknown,300,13.4344886,45.7777559,13.4729904,45.8523406,12.3
61543351,Lignano - Bibione,132.0,3,unknown,300,13.0925277,45.677401,13.0944493,45.6753914,0.27
61543352,Latisana - Lignano,132.0,3,unknown,300,13.0947042,45.67554,13.0925277,45.677401,0.27
61543353,Line_61543353,132.0,6,unknown,300,13.3075435,45.8206026,13.3309837,45.814408,2.81
61543356,Ca' Poia - Planais,132.0,3,unknown,300,13.3309837,45.814408,13.3302477,45.8163054,0.22
61546830,Planais - San Giorgio Nogaro FS con derivazione Siad,132.0,3,unknown,300,13.2003571,45.8296821,13.2190515,45.7923195,4.58
61549038,Bellolampo-Rocca,150.0,3,unknown,300,13.3091573,38.0914896,13.291687,38.1102379,3.17
61580860,Planais - Marcegaglia,132.0,3,unknown,300,13.2312039,45.7852689,13.2304749,45.787167,0.22
61580863,Planais - Palini Bertoli con derivazione Trametal,132.0,3,unknown,300,13.22012,45.8067235,13.2270058,45.7931344,1.61
61580864,Planais - Palmanova con derivazione Meduna,132.0,3,unknown,300,13.2755513,45.8383726,13.2312039,45.7852689,7.0
61596246,Villanova-Miglianico,150.0,3,unknown,300,14.3004831,42.3857874,14.1311955,42.4031201,16.16
61596248,Villanova-Triano,150.0,3,unknown,300,14.1566536,42.3893158,14.1312852,42.4031963,2.82
61599006,Pordenone - Levada con derivazione Sesto al Reghena,132.0,3,unknown,300,12.6790012,45.9118065,12.7289635,45.8399955,9.22
61599007,Pordenone - Levada con derivazione Sesto al Reghena,132.0,3,unknown,300,12.7289635,45.8399955,12.7945781,45.8546227,5.62
61599009,Pordenone - Salgareda,220.0,3,unknown,700,12.6803604,45.9113076,12.6815053,45.9106969,0.11
61599048,Planais - Palmanova con derivazione Meduna,132.0,3,unknown,300,13.3077409,45.8978965,13.3079129,45.8958465,0.23
61605530,Porcia - Prata,132.0,3,unknown,300,12.6197846,45.9672918,12.6278076,45.9235714,4.95
61605531,Pordenone - Ponte Rosso,132.0,3,unknown,300,12.6773625,45.9142643,12.8697252,45.9461556,16.43
61605534,Line_61605534,132.0,6,unknown,300,12.6773625,45.9142643,12.6790465,45.9119789,0.29
61627712,Teramo-San Giacomo 380,380.0,3,unknown,1500,13.7029883,42.5982025,13.5560387,42.5377848,15.43
61645908,Line_61645908,132.0,6,unknown,300,12.6278076,45.9235714,12.5749032,45.8937941,5.62
61645910,Prata - Prodenone,132.0,3,unknown,300,12.5735205,45.8915132,12.5749032,45.8937941,0.28
61651943,Line_61651943,60.0,unknown,unknown,100,13.1997644,46.207552,13.1978777,46.2071279,0.15
61673559,Line_61673559,132.0,6,unknown,300,13.0849725,46.1008255,13.0858838,46.1011116,0.08
61673563,Udine Ovest - Udine Rotonda (Rossa),132.0,3,unknown,300,13.199737,46.0560273,13.1546589,46.0750682,4.08
61673567,Line_61673567,132.0,6,unknown,300,13.1546589,46.0750682,13.1300682,46.0455865,4.01
61675224,Line_61675224,220.0,6,unknown,700,13.0673036,46.3431487,13.0683699,46.3431766,0.08
61675234,Line_61675234,220.0,3,unknown,700,13.1100719,46.2391185,13.1105303,46.2392042,0.04
61676578,Udine Ovest - Tavagnacco,132.0,3,unknown,300,13.2446873,46.1193693,13.1303722,46.0457002,15.04
61696132,Udine Nord Est - Reana con derivazione Reana Siot,132.0,3,unknown,300,13.2545674,46.1759281,13.2411241,46.1249405,6.87
61696135,Line_61696135,132.0,6,unknown,300,13.302213,46.0832453,13.2454149,46.1074723,6.42
61696136,Udine Nord Est - Tavagnacco,132.0,unknown,unknown,300,13.2421346,46.1068238,13.2454149,46.1074723,0.26
61696137,Udine Ovest - Tavagnacco,132.0,unknown,unknown,300,13.2454149,46.1074723,13.2421356,46.1069302,0.26
61696138,Buja - Reana,132.0,3,unknown,300,13.1087175,46.2395633,13.2457992,46.1792238,14.42
61712451,Villavalle-Villanova,380.0,3,unknown,1500,12.7159497,42.6269913,14.1288076,42.4039581,129.98
61712454,Line_61712454,380.0,6,Terna S.p.A.,1500,12.7159497,42.6269913,12.6883983,42.5583626,8.76
61712830,Villavalle-EOn Galletto,132.0,3,unknown,300,12.6898993,42.5545734,12.6989196,42.5523535,1.1
61712832,Line_61712832,132.0,unknown,unknown,300,12.6890618,42.555123,12.6346676,42.6531057,13.22
61712833,Villavalle-EOn Galletto,132.0,3,unknown,300,12.6901204,42.5544297,12.6986708,42.5523178,1.0
61713858,Villavalle-San Giacomo 220,220.0,3,unknown,700,12.6886315,42.5560996,13.55888,42.5346215,83.74
61713864,Arezzo-Pietrafitta 220,220.0,3,unknown,700,11.7450208,43.3335428,12.1852241,42.9817483,53.06
61714038,Villavalle-Siderurgici,220.0,3,unknown,700,12.6885872,42.5595948,12.6778376,42.5696893,1.64
61730130,Ospiate-Brusuglio,132.0,3,Terna,300,9.1198157,45.537543,9.1710027,45.539222,4.92
61730131,Ospiate-Torretta,220.0,3,Terna,700,9.168767,45.5358482,9.0907127,45.5376329,6.58
61730814,Lisert - Fincantieri,132.0,3,unknown,300,13.5396234,45.8007773,13.5563261,45.8002656,1.5
61814448,Line_61814448,380.0,3,unknown,1500,17.9078684,40.5464224,18.0355017,40.5603177,11.57
61814449,Line_61814449,380.0,3,unknown,1500,18.0345646,40.5600603,17.9078643,40.5468114,11.45
61814450,Line_61814450,380.0,3,unknown,1500,18.0335398,40.5598029,17.9078242,40.5472061,11.36
61844389,Macomer-Bonorva,150.0,3,unknown,300,8.7832224,40.2413004,8.760748,40.3771589,15.84
61935654,Valmontone CP-Parco,150.0,3,unknown,300,12.9587493,41.7675243,12.8673801,41.7563468,8.03
61939202,Cisterna-Latina Nucleare-Latina Tlf,150.0,3,unknown,300,12.8759283,41.4806126,12.8234317,41.5796812,12.52
61940512,Candia-Rosara;Rosara-Teramo,380.0,6,unknown,1500,13.4627135,42.8478175,13.5330502,42.8504886,5.8
61940973,Line_61940973,132.0,6,unknown,300,13.5751944,42.8424668,13.538738,42.8508864,3.22
61958297,Fagagna - Udine Ovest (Nera),132.0,3,unknown,300,13.199737,46.0560273,13.1305962,46.0457839,7.82
61981091,Ala-Maso Pill-Castelbello,220.0,3,Terna,700,10.9159896,46.6224872,11.1379783,46.6078164,18.44
61981599,Caneva - Sacile FS,132.0,3,unknown,300,12.4891884,45.9466559,12.4439013,45.9757835,6.62
61981601,Sacile FS - Casarsa FS,132.0,3,unknown,300,12.4891127,45.9467729,12.8538243,45.9578994,36.77
61981605,Line_61981605,132.0,3,unknown,300,12.8539835,45.9578731,13.257194,46.0535006,36.32
61981675,Line_61981675,132.0,unknown,unknown,300,12.4896264,45.9466653,12.3360714,45.7716774,23.13
61995958,Line_61995958,132.0,6,unknown,300,13.5730926,45.8167572,13.5853329,45.8086605,1.61
61995959,Randaccio - Lisert,132.0,3,unknown,300,13.5977608,45.7977864,13.5958558,45.7947758,0.39
61995962,Line_61995962,132.0,3,unknown,300,13.5772508,45.7945388,13.5958558,45.7947758,1.61
61995968,Opicina / Opčine - Roiano / Rojan,132.0,3,unknown,300,13.7696938,45.668007,13.7697964,45.6685263,0.06
61996362,Padriciano – Valmartinaga,132.0,3,unknown,300,13.8295031,45.6633811,13.7774766,45.6807213,4.9
62001068,Padriciano – Triest Siot,132.0,unknown,unknown,300,13.831608,45.6137722,13.829641,45.6626978,6.87
62001069,Rozzol - Rozzol FS,132.0,unknown,unknown,300,13.802527,45.6386336,13.8014269,45.6392323,0.14
62001711,Padriciano – Opicina con derivazione Opicina FS,132.0,3,unknown,300,13.8301038,45.6642238,13.7769576,45.6845662,7.84
62012658,Monfalcone Z.I. - Padriciano,220.0,3,unknown,700,13.8316588,45.6638681,13.8323288,45.6643799,0.08
62012659,Redipuglia FS - Opicina FS,132.0,unknown,unknown,300,13.7902154,45.6987731,13.5827907,45.821526,22.16
62045165,Udine Ovest - Codroipo,132.0,3,unknown,300,12.9990714,45.9789892,13.1290165,46.0451932,13.39
62045166,Line_62045166,132.0,3,unknown,300,12.8815267,46.1112442,12.8816988,46.1115982,0.04
62045169,Ponte Rosso - Codroipo,132.0,3,unknown,300,12.8698937,45.9465032,12.9990714,45.9789892,11.83
62045170,Line_62045170,132.0,6,unknown,300,12.9998788,45.9679282,12.9990714,45.9789892,1.5
62045173,Spilimbergo - Udine Ovest,132.0,6,unknown,300,13.1292856,46.0452939,12.8811379,46.1098322,23.31
62081096,San Quirino - San Foca,132.0,3,unknown,300,12.7030359,46.0583043,12.6590635,46.0420823,4.16
62081098,San Foca - Villa Rinaldi,132.0,3,unknown,300,12.7077693,46.0299266,12.7031691,46.0579295,3.18
62081100,Villa Rinaldi - Cordenons,132.0,3,unknown,300,12.7086417,46.0283409,12.7079043,46.0295757,0.15
62082120,Ponte Giulio - San Leonardo,132.0,3,unknown,300,12.708411,46.0923656,12.678218,46.1352883,5.31
62082122,Giais - Ponte Giulio,132.0,3,unknown,300,12.6267475,46.1097305,12.6780716,46.1352395,5.09
62082123,San Leonardo - San Foca,132.0,3,unknown,300,12.7087135,46.092068,12.7033433,46.0585868,3.94
62085499,Line_62085499,132.0,6,unknown,300,13.0284816,46.1692599,13.033474,46.1734878,0.61
62104747,Line_62104747,132.0,3,unknown,300,13.4226884,45.9720629,13.4439393,45.9491561,3.07
62104750,Acciaierie Cividale - Cividale,132.0,3,unknown,300,13.3927391,46.0900549,13.3942073,46.087641,0.29
62104757,Line_62104757,132.0,6,unknown,300,13.4269624,45.9749837,13.4219113,45.9730596,0.45
62104762,Line_62104762,132.0,3,unknown,300,13.4439393,45.9491561,13.4489576,45.944448,0.66
62104764,Line_62104764,132.0,3,unknown,300,13.3011947,46.0815608,13.4269624,45.9749837,15.74
62104765,Line_62104765,132.0,3,unknown,300,13.459633,45.9590982,13.4439393,45.9491561,1.67
62104766,Udine Nord Est - Cividale,132.0,3,unknown,300,13.3009787,46.081874,13.3927391,46.0900549,8.92
62111330,AMG Gorizia - Gorizia,132.0,3,unknown,300,13.5861368,45.9331184,13.5774348,45.9215052,1.76
62111334,Line_62111334,132.0,3,unknown,300,13.5900684,45.9174391,13.5896693,45.9163284,0.16
62111340,AMG Gorizia - Gorizia,132.0,3,unknown,300,13.5900938,45.9177824,13.5891741,45.9181096,0.08
62111341,AMG Gorizia - Elettrogorizia,132.0,3,unknown,300,13.5933939,45.9184292,13.5904492,45.9178461,0.33
62114475,Line_62114475,132.0,6,unknown,300,12.4650829,45.9246748,12.4553734,45.949261,3.37
62114477,Line_62114477,132.0,6,unknown,300,12.4792551,45.9476878,12.4786784,45.9460258,0.19
62114480,Sacile - Porcia,132.0,3,unknown,300,12.6195961,45.9672185,12.4786784,45.9460258,12.14
62114481,Line_62114481,132.0,6,unknown,300,12.4439013,45.9757835,12.4431627,45.9663523,1.05
62114483,Nove - Caneva,132.0,3,unknown,300,12.3028805,46.0358738,12.4414073,45.9665199,13.78
62114484,Line_62114484,132.0,6,unknown,300,12.6193663,45.9672508,12.6105658,45.9749978,1.57
62127585,Meduno - Maniago,132.0,3,unknown,300,12.775357,46.2170607,12.7748918,46.167459,6.15
62127586,Line_62127586,132.0,3,unknown,300,12.7212617,46.1564232,12.7748918,46.167459,4.69
62128977,Line_62128977,132.0,6,unknown,300,12.8614029,46.1921213,12.8600951,46.1974134,0.6
62128978,Maniago - Travesio con derivazione Cementi Zillo,132.0,3,unknown,300,12.7416056,46.1770417,12.7465809,46.1724465,0.75
62128979,Travesio - Spilimbergo con derivazione Unicem,132.0,3,unknown,300,12.8765717,46.1765315,12.8852032,46.1736585,0.9
62128980,Line_62128980,132.0,3,unknown,300,12.8600951,46.1974134,12.8598302,46.1973598,0.02
62128981,Maniago - Travesio con derivazione Cementi Zillo,132.0,3,unknown,300,12.7210271,46.1562651,12.7465809,46.1724465,3.02
62142991,Line_62142991,132.0,unknown,unknown,300,12.6267486,46.1095237,12.6226648,46.1103912,0.33
62142993,Line_62142993,132.0,6,unknown,300,12.7127994,46.1843649,12.720815,46.1560661,3.9
62142995,Line_62142995,132.0,unknown,unknown,300,12.658042,46.1398006,12.657823,46.139983,0.03
62144087,Line_62144087,132.0,unknown,unknown,300,12.7228626,46.1487252,12.7209553,46.1559076,0.83
62160929,Line_62160929,60.0,unknown,unknown,100,12.597171,46.1880736,12.6275661,46.108965,10.05
62184612,Meduno - Istrago con derivazione Colle,132.0,3,unknown,300,12.8155615,46.1684597,12.7753931,46.2171407,6.52
62184613,Meduno - Istrago con derivazione Colle,132.0,3,unknown,300,12.8022507,46.1721967,12.8155615,46.1684597,1.13
62188541,Chievolis - Meduno,132.0,3,unknown,300,12.7760396,46.2169891,12.7332888,46.2544186,5.69
62188542,Valina - Chievolis,132.0,3,unknown,300,12.7330383,46.2543493,12.6973357,46.2655863,3.44
62200738,Line_62200738,132.0,3,unknown,300,13.0678641,46.3424775,13.0688868,46.3399509,0.33
62200742,Line_62200742,132.0,6,unknown,300,13.0693232,46.3369991,13.0688868,46.3399509,0.33
62201342,Line_62201342,132.0,6,unknown,300,13.0046632,46.3818014,13.0141295,46.3963415,1.79
62201344,Line_62201344,132.0,3,unknown,300,13.014079,46.3967041,13.0110542,46.5355376,18.27
62264594,Villanova-Chieti Zona Industriale,150.0,3,unknown,300,14.132026,42.3649367,14.1308971,42.4029156,4.6
62264600,Chieti Zona Industriale-Rosciano,150.0,3,unknown,300,14.0560536,42.3393618,14.1319719,42.364829,7.4
62289690,Rho CP-Settimo Milanese,132.0,3,unknown,300,9.0383685,45.4791002,9.0289258,45.5114428,3.8
64096120,Strassoldo FS - Redipuglia FS,132.0,unknown,unknown,300,13.3166686,45.8544726,13.4848495,45.8595249,13.2
64398197,Rondissone - Turbigo,380.0,3,unknown,1500,7.937016,45.2332721,8.6460012,45.4920729,66.23
65234773,Chieti Zona Industriale-Cir,150.0,3,unknown,300,14.1315174,42.3702656,14.139005,42.3808427,2.04
67050162,Line_67050162,132.0,unknown,unknown,300,8.4757352,45.7028141,8.4750467,45.6924675,1.29
67461114,Novara ovest-Novara sud,132.0,3,unknown,300,8.6004153,45.422786,8.5790161,45.4533968,3.95
68888134,Piossasco-Serene,132.0,3,unknown,300,7.5109862,44.9876666,7.4418915,44.9723155,6.78
69349639,Portocannone-Campomarino,150.0,3,unknown,300,15.0087184,41.9253999,15.0435183,41.9279554,3.01
69350079,Larino-Portocannone,150.0,3,unknown,300,15.0083503,41.9254319,14.9636216,41.8215399,12.46
69350085,Portocannone-C&T Termoli,150.0,3,unknown,300,14.9911772,41.9344261,15.0080634,41.9254462,1.78
69548767,Larino-Roccavivara,150.0,3,unknown,300,14.963101,41.8216186,14.6040284,41.8619853,32.53
69548769,Larino-Rotello,150.0,3,unknown,300,15.0111289,41.7783628,14.964677,41.8214381,6.6
69548770,Montecilfone-Gissi,150.0,3,unknown,300,14.8429593,41.9305938,14.5944648,42.0689992,28.44
69741460,Larino-Morrone,150.0,3,unknown,300,14.7938165,41.7098598,14.929288,41.8229237,19.89
70263725,Cercemaggiore-Campobasso,150.0,3,unknown,300,14.6499518,41.5542942,14.7736149,41.4535414,15.77
70266250,Cercemaggiore-Castelpagano,150.0,3,unknown,300,14.7736648,41.4534873,14.8341241,41.4010298,7.73
70659448,Campobasso-Ripamolisani,150.0,3,unknown,300,14.6716163,41.5976125,14.6496822,41.5544527,7.34
70684974,Morrone-Ripamolisani,150.0,3,unknown,300,14.6717673,41.5978041,14.7937506,41.7097536,17.11
72188103,Campobasso-Matese 2 salto,150.0,3,unknown,300,14.6498583,41.5543613,14.3688831,41.3579543,35.44
72401941,Line_72401941,20.0,3,unknown,100,14.3151912,41.8688997,14.3329626,41.8633786,1.98
72443384,Avezzano-Celano Smistamento-Rocca di Cambio,150.0,3,unknown,300,13.5022666,42.2290351,13.5094014,42.074993,18.2
72465726,Line_72465726,380.0,6,A2A,1500,10.1371512,46.2345567,10.1422547,46.2287401,0.76
72465752,Line_72465752,380.0,6,Terna,1500,10.3549359,46.0512388,10.3426183,46.1707044,14.5
72470154,Line_72470154,380.0,3,A2A,1500,10.3584221,46.0577964,10.3475308,46.0445419,1.76
72475422,Chiuduno-Gorlago,132.0,3,unknown,300,9.8180518,45.6707219,9.827617,45.635653,4.26
72475425,Line_72475425,220.0,6,unknown,700,10.2766039,46.2852441,10.3514242,46.4857768,25.78
72475427,Gorlago-Verderio,380.0,3,unknown,1500,9.4530169,45.6561019,9.8202427,45.6708517,30.61
72475428,Line_72475428,132.0,6,unknown,300,9.7417375,45.6375512,9.6043505,45.5800361,12.66
72475430,Line_72475430,132.0,6,unknown,300,9.8988931,45.5414426,9.8894293,45.5785638,4.3
72475436,Line_72475436,132.0,6,unknown,300,9.743116,45.7286622,9.8221707,45.6754461,8.93
72475439,Line_72475439,132.0,unknown,unknown,300,9.7413758,45.7284465,9.743116,45.7286622,0.14
72475682,Line_72475682,15.0,6,unknown,100,9.7417405,45.7281409,9.8088612,45.7640207,6.89
72484063,Line_72484063,132.0,3,unknown,300,9.8221707,45.6754461,10.3336964,45.4854881,51.09
72484087,Line_72484087,132.0,3,unknown,300,9.8985627,45.5403738,9.8950233,45.5407311,0.3
72561690,Line_72561690,220.0,6,unknown,700,10.2766039,46.2852441,10.2692536,46.2919999,0.94
72561692,Grosio-Verderio,220.0,3,unknown,700,10.2674339,46.2926125,10.2684662,46.2918638,0.11
72561693,Line_72561693,135.0,3,unknown,300,9.3311054,45.5702419,9.2992462,45.5410267,4.09
72561694,Line_72561694,220.0,6,unknown,700,9.4565969,45.5769165,9.4501068,45.6526821,8.99
72561696,Line_72561696,132.0,3,unknown,300,9.3021816,45.5389383,9.299514,45.5287575,1.17
72561698,Milano Ricevitrice Nord – Sesto San Giovanni,220.0,3,unknown,700,9.2301872,45.5223287,9.2347296,45.5173668,0.81
72562044,Line_72562044,132.0,3,unknown,300,9.3438242,45.6297029,9.3137842,45.5769773,6.49
72562045,Line_72562045,132.0,3,unknown,300,9.3260696,45.6174182,9.3319243,45.6153436,0.53
72565611,Line_72565611,132.0,unknown,Terna S.p.A.,300,9.2141163,45.6047661,9.2424162,45.6378025,6.24
72565614,Line_72565614,132.0,3,unknown,300,9.2629874,45.6980553,9.2805783,45.7060791,2.23
72565617,Line_72565617,132.0,3,Terna S.p.A.,300,9.2397116,45.6326822,9.3601735,45.6381643,9.56
72565624,Line_72565624,132.0,3,unknown,300,9.2169421,45.7020099,9.2247846,45.7239817,2.79
72565625,Line_72565625,132.0,3,Terna S.p.A.,300,9.2422631,45.6383392,9.2630389,45.6979475,8.69
72565852,Line_72565852,132.0,unknown,unknown,300,9.4055028,45.8398772,9.4120225,45.8284902,1.54
72570380,Castiglione Olona-Sumirago,132.0,3,unknown,300,8.8492181,45.7510846,8.7914261,45.7444295,5.09
72570390,Line_72570390,380.0,3,unknown,1500,8.9117145,46.1627215,8.812923,46.0927785,11.57
72570404,Line_72570404,380.0,3,unknown,1500,8.7341073,46.0690394,8.735047,46.0692508,0.08
72570405,Line_72570405,380.0,3,unknown,1500,8.7478963,46.0681379,8.7514162,46.0672897,0.37
72570408,Creva CP-Cunardo-Mascioni CS,132.0,3,unknown,300,8.8127961,45.9299964,8.7244494,45.895492,7.95
72570415,Line_72570415,132.0,unknown,unknown,300,8.8162388,45.9305068,8.823412,45.9108103,2.33
72570416,Creva CP-Cunardo-Mascioni CS,132.0,3,unknown,300,8.8162377,45.9306275,8.7589515,45.9918013,9.83
72570427,Line_72570427,132.0,6,unknown,300,8.8768309,45.7493184,8.8492181,45.7510846,2.79
72570430,Cislago-Tradate,132.0,3,unknown,300,8.9790688,45.6551715,8.9065589,45.695739,8.03
72570437,Castiglione Olona-Varese sud,132.0,3,unknown,300,8.8492181,45.7510846,8.8366427,45.7898321,4.65
72570440,Turbigo-Mercallo,380.0,3,unknown,1500,8.6663845,45.7363807,8.746385,45.51754,27.81
72570441,Faloppio-Luisago,132.0,3,unknown,300,8.9593661,45.8027055,9.0368887,45.7608192,11.48
72570444,Line_72570444,132.0,6,unknown,300,8.8456724,45.8368622,8.8792591,45.81958,3.24
72570466,Line_72570466,380.0,3,unknown,1500,8.7519674,46.0671999,8.7522434,46.067149,0.21
72570469,Line_72570469,132.0,3,unknown,300,8.8367364,45.7899964,8.8762507,45.8200815,6.59
72570476,Line_72570476,380.0,3,Terna S.p.A.,1500,8.7527972,46.0670536,8.9037789,45.8408621,30.05
72570479,Line_72570479,132.0,6,unknown,300,8.9020649,45.8135664,8.8792591,45.81958,2.13
72570483,Line_72570483,380.0,3,unknown,1500,8.7476462,46.0679051,8.7511392,46.0673393,0.34
72570487,Line_72570487,132.0,6,unknown,300,8.9019061,45.8137883,8.8713371,45.8112069,2.45
72581637,Line_72581637,132.0,unknown,unknown,300,8.9625542,45.5022591,9.0283228,45.5180467,5.77
72581647,Casorate Sempione-Mercallo,132.0,3,unknown,300,8.750799,45.6756999,8.6939679,45.6708512,5.34
72581671,Line_72581671,132.0,3,unknown,300,9.0282156,45.5178798,9.0545026,45.4689518,6.04
72581673,Line_72581673,132.0,6,unknown,300,8.8252687,45.5406573,8.8313909,45.5339994,0.88
72581681,Line_72581681,132.0,6,unknown,300,8.6646795,45.6909695,8.6678875,45.735891,5.34
72581692,Malpensa CP-Turbigo,132.0,3,unknown,300,8.713682,45.5911006,8.7067096,45.6178488,3.02
72581715,Rho CS-Lainate,132.0,3,unknown,300,9.0258707,45.5242626,9.0349169,45.5438978,2.47
72581744,Line_72581744,380.0,3,unknown,1500,8.7471259,45.5181127,8.8729574,45.4740116,11.57
72581755,Vizzola Ticino-Malpensa CP,132.0,3,unknown,300,8.7066753,45.6180276,8.6851347,45.6293608,3.35
72581765,Lonate-UT Agusta,132.0,3,unknown,300,8.7647412,45.6063222,8.7463006,45.6287819,4.08
72581769,Somma Lombardo-Vizzola Ticino,132.0,3,unknown,300,8.6851347,45.6293608,8.6939679,45.6708512,5.1
72581780,Ospiate-Lainate,132.0,3,unknown,300,9.0350777,45.5442617,9.0781439,45.5367389,3.8
72581803,Lonate-Busto Ovest,132.0,3,unknown,300,8.8150183,45.616168,8.8043193,45.591498,2.98
72581818,Mercallo-Varano,132.0,3,unknown,300,8.6680781,45.7370949,8.70819,45.7678063,6.03
72581824,Barasso-Varese sud,132.0,3,unknown,300,8.7517731,45.8334379,8.8367897,45.7901111,8.71
72596867,Line_72596867,132.0,3,unknown,300,10.2151087,45.8972252,10.3445141,46.0449105,20.43
72596875,Cividate-Cedegolo,132.0,3,unknown,300,10.3505276,46.0652729,10.2726545,45.9362318,17.52
