id,name,type,source,carrier,capacity_mw,output_raw,operator,lat,lon
365738355,generator_365738355,generator,solar,solar,,yes,unknown,45.651594100000096,9.674125699999982
366158340,Centrale idroelettrica di Isola Dovarese,plant,hydro,hydro,,yes,Sorgent.e,45.17851489999993,10.31559189999991
366829028,plant_366829028,plant,hydro,hydro,,yes,unknown,45.910092199999895,9.941754400000045
368259952,Impianto Fotovoltaico,generator,solar,solar,,yes,unknown,45.09497970000021,10.048246299999995
369219384,plant_369219384,plant,solar,solar,,yes,unknown,45.0147131999999,10.13912739999998
370160675,Centrale di San Fiorano,plant,hydro,hydro,,yes,unknown,46.05261290000009,10.354928700000004
370227152,Centrale Idroelettrica di Prevalle sul Chiese,generator,hydro,hydro,,yes,unknown,45.52871970000025,10.426737600000017
371243150,generator_371243150,generator,unknown,other,,,unknown,45.990347199999825,9.399777600000018
371243152,generator_371243152,generator,unknown,other,,,unknown,45.98718479999982,9.41158910000002
371595351,plant_371595351,plant,solar,solar,,yes,unknown,45.12380890000081,9.347431800000018
372787932,generator_372787932,generator,solar,solar,,yes,unknown,45.08902669999996,10.004522200000002
373744762,plant_373744762,plant,solar,solar,,,E distribuzione,45.637784299999815,9.235740900000005
374578442,"Centrale ""Carlo Bobbio""",plant,hydro,hydro,82.0,82 MW,Enel Green Power,45.09366810000053,9.90438879999999
374578581,"Centrale idroelettrica di Isola Serafini ""Carlo Bobbio""",generator,hydro,hydro,50.0,50 MW,Enel Green Power,45.09121030000012,9.905923100000026
374965451,plant_374965451,plant,solar,solar,,yes,unknown,45.06842139999984,9.924751400000023
375200359,Termovalorizzatore di Cremona,plant,waste,waste,,yes,unknown,45.11747320000049,10.050639600000062
375607716,generator_375607716,generator,solar,solar,,,unknown,45.69290910000002,9.621733799999973
376646712,Impianto fotovoltaico,generator,solar,solar,,yes,unknown,45.13618749999997,9.932594000000066
376832181,plant_376832181,plant,solar,solar,,yes,unknown,45.17452430000018,9.921424300000039
376832218,plant_376832218,plant,solar,solar,,yes,unknown,45.17043890000019,9.920809300000034
377088709,Centrale idroelettrica Albano,plant,hydro,hydro,,yes,unknown,46.12592220000005,9.279122300000008
377281720,plant_377281720,plant,biomass,biomass,,,unknown,45.14319780000005,9.86120499999999
378146040,generator_378146040,generator,solar,solar,,yes,unknown,45.28311180000014,8.855775400000025
378455402,generator_378455402,generator,solar,solar,,yes,unknown,45.30017439999971,8.915462699999994
379588116,generator_379588116,generator,solar,solar,,yes,unknown,45.992095600000155,9.039309300000001
379711513,generator_379711513,generator,solar,solar,,yes,unknown,45.10591570000029,9.804147800000043
379934183,generator_379934183,generator,solar,solar,,,unknown,45.62572040000003,8.894623899999996
379934451,generator_379934451,generator,solar,solar,,yes,unknown,45.626095900000024,8.895022199999994
380035059,Centrale idroelettrica,plant,hydro,hydro,,yes,unknown,45.80664290000009,9.852294499999989
380468489,plant_380468489,plant,solar,solar,,yes,unknown,45.10830360000002,9.725313099999992
381707000,plant_381707000,plant,solar,solar,,yes,unknown,45.04044700000014,9.861934899999975
381707057,plant_381707057,plant,solar,solar,,yes,unknown,45.04226380000018,9.826579499999974
381937675,generator_381937675,generator,nuclear,nuclear,,,unknown,45.07226970000154,9.871881200000075
383035045,Pannelli Solari,plant,solar,solar,,yes,unknown,45.03410070000277,9.807973100000009
383423525,plant_383423525,plant,solar,solar,,yes,unknown,45.065600800002215,9.789286000000057
383467635,generator_383467635,generator,solar,solar,,yes,unknown,45.28447740000052,8.612061799999982
383467636,generator_383467636,generator,solar,solar,,yes,unknown,45.28402950000053,8.613107899999983
383467637,generator_383467637,generator,solar,solar,,yes,unknown,45.284971700000526,8.609432799999981
383801992,plant_383801992,plant,solar,solar,,yes,unknown,45.06156230000042,9.773198699999973
384166024,Centrale Roncovalgrande,plant,hydro,hydro,1040.0,1040 MW,Enel Produzione,46.07046240000025,8.731047499999978
384454268,generator_384454268,generator,solar,solar,,,unknown,45.04582860000028,9.073718600000088
384454269,generator_384454269,generator,solar,solar,,,unknown,45.04571220000028,9.074622200000091
384454270,generator_384454270,generator,solar,solar,,,unknown,45.045955500000254,9.073768600000088
384454271,generator_384454271,generator,solar,solar,,,unknown,45.045587600000296,9.073580500000093
384454272,generator_384454272,generator,solar,solar,,,unknown,45.046325900000305,9.0739599000001
384454273,generator_384454273,generator,solar,solar,,,unknown,45.046445800000285,9.0740098000001
384454274,generator_384454274,generator,solar,solar,,,unknown,45.04606840000027,9.073861700000093
384454275,generator_384454275,generator,solar,solar,,,unknown,45.04618010000029,9.074988300000097
384454276,generator_384454276,generator,solar,solar,,,unknown,45.04552290000029,9.073557600000093
384454277,generator_384454277,generator,solar,solar,,,unknown,45.045534600000295,9.074811900000093
384454278,generator_384454278,generator,solar,solar,,,unknown,45.04602730000026,9.07507310000009
384454279,generator_384454279,generator,solar,solar,,,unknown,45.04577570000028,9.074966600000089
384454280,generator_384454280,generator,solar,solar,,,unknown,45.04564050000029,9.073643800000092
384454281,generator_384454281,generator,solar,solar,,,unknown,45.04570510000028,9.07366710000009
384454282,generator_384454282,generator,solar,solar,,,unknown,45.04590150000026,9.07501320000009
384454283,generator_384454283,generator,solar,solar,,,unknown,45.046200100000284,9.073911700000098
385113266,generator_385113266,generator,solar,solar,,yes,unknown,45.392712899999616,10.432144100000134
385337572,generator_385337572,generator,solar,solar,,yes,unknown,45.99234160000159,9.0396186
385337573,generator_385337573,generator,solar,solar,,yes,unknown,45.99223830000159,9.0397005
385337574,generator_385337574,generator,solar,solar,,yes,unknown,45.99218600000159,9.039254300000001
385337575,generator_385337575,generator,solar,solar,,yes,unknown,45.99255770000159,9.040315099999999
385504688,plant_385504688,plant,unknown,other,,,unknown,45.04670560000083,9.074044600000008
385734302,plant_385734302,plant,solar,solar,,yes,unknown,45.261941000000185,8.553720499999937
386253663,generator_386253663,generator,solar,solar,,,unknown,45.03683960000017,9.629235199999998
386452901,generator_386452901,generator,solar,solar,,yes,unknown,45.108090300000065,8.864582600000023
386455073,generator_386455073,generator,solar,solar,,yes,unknown,45.131844800000025,8.81730410000003
386514527,generator_386514527,generator,solar,solar,,,unknown,45.07034200000006,9.61262180000001
386514539,plant_386514539,plant,solar,solar,,yes,unknown,45.054264800000496,9.583986199999972
386757813,generator_386757813,generator,solar,solar,,,unknown,45.71292390000014,9.187383199999985
386757814,generator_386757814,generator,solar,solar,,,unknown,45.7127193000002,9.18767739999997
386757815,generator_386757815,generator,solar,solar,,,unknown,45.71260890000019,9.187695299999968
388272172,generator_388272172,generator,solar,solar,,yes,unknown,45.135540799999966,9.701322900000015
388332588,generator_388332588,generator,solar,solar,,yes,unknown,45.26149990000019,8.638906399999966
388642967,generator_388642967,generator,solar,solar,,yes,unknown,45.102479199999784,9.647780200000053
388642984,generator_388642984,generator,solar,solar,,yes,unknown,45.09973559999981,9.64687730000005
388642996,generator_388642996,generator,solar,solar,,yes,unknown,45.101537899999784,9.647688400000046
389445382,generator_389445382,generator,unknown,other,,,unknown,45.38200230000006,8.923371900000024
389526842,plant_389526842,plant,solar,solar,,yes,unknown,45.65174300000033,8.6220167000001
389564534,generator_389564534,generator,solar,solar,,yes,unknown,45.16711770000034,9.627961400000055
390450765,plant_390450765,plant,solar,solar,,yes,unknown,45.97546720000028,8.749955300000002
391101961,plant_391101961,plant,solar,solar,,yes,unknown,45.01000159999995,9.085449400000023
392666796,generator_392666796,generator,unknown,other,,,unknown,46.12398180000031,9.331014699999958
392666797,generator_392666797,generator,unknown,other,,,unknown,46.12405710000031,9.330976699999958
392745148,generator_392745148,generator,solar,solar,,yes,unknown,45.15724229999992,9.423400800000008
392940494,generator_392940494,generator,gas,CCGT,,yes,unknown,45.6068888,9.35626550000001
392940505,generator_392940505,generator,diesel,diesel,,yes,unknown,45.6068888,9.35626550000001
393287871,generator_393287871,generator,solar,solar,,yes,unknown,45.103033300000114,9.156734000000016
393908688,plant_393908688,plant,solar,solar,,yes,unknown,45.03826860000001,9.115379999999963
395069884,generator_395069884,generator,solar,solar,,,unknown,45.155654100000014,9.402885299999989
395070346,plant_395070346,plant,unknown,other,,,unknown,45.12868009999993,9.414987900000016
396535644,generator_396535644,generator,hydro,hydro,,yes,unknown,45.47054310000064,9.254350500000017
396591208,plant_396591208,plant,biogas,biogas,,,unknown,45.149974300000075,9.283136799999916
402312127,Centrale di Bertonico-Turano Lodigiano,plant,gas,CCGT,800.0,800 MW,Sorgenia,45.22658800000228,9.6402216
403386949,generator_403386949,generator,unknown,other,,,unknown,45.60974180000131,9.206554699999936
407683487,Impianto Fotovoltaico Comunale,generator,solar,solar,,yes,unknown,45.69061140000011,8.605815699999987
408705097,Azienda Agricola Della Giovanna Severina,plant,unknown,other,,,unknown,45.07030929999996,8.97079219999999
412744547,Centrale idroelettrica Roè Volciano,plant,hydro,hydro,,yes,BKW Italia S.p.A.,45.62391429999993,10.491567699999997
421174537,plant_421174537,plant,solar,solar,,yes,unknown,45.02382960000447,9.683711000000084
421175516,generator_421175516,generator,unknown,other,,yes,unknown,45.009953800004475,9.71044960000008
422156945,plant_422156945,plant,solar,solar,,yes,unknown,45.05894599999994,9.504090600000017
422204909,Centrale idroelettrica di Ardenno,plant,hydro,hydro,56.0,56 MW,Enel,46.16985450000003,9.647405299999987
425411692,plant_425411692,plant,hydro,hydro,,yes,unknown,45.9753842,9.8972968
428893386,Pannelli Solari,generator,solar,solar,,yes,unknown,45.02785100000005,9.502910399999955
428899850,generator_428899850,generator,solar,solar,,yes,unknown,45.04132769999981,8.998887900000033
429089794,Centrale Elettrica Angelo Bertini,plant,hydro,hydro,11.0,11 MW,Edison,45.66599650000076,9.484356199999963
429331455,Pannelli Solari,generator,solar,solar,,yes,unknown,45.07702270000013,9.48252440000007
430056976,plant_430056976,plant,solar,solar,,yes,unknown,45.0265040000001,9.451679599999995
430057113,plant_430057113,plant,solar,solar,,yes,unknown,45.03433060000013,9.445067699999997
430816008,generator_430816008,generator,solar,solar,,,unknown,45.06702450000007,9.408636400000054
438610788,generator_438610788,generator,solar,solar,,,unknown,46.16108330000024,9.75466499999996
438993351,generator_438993351,generator,solar,solar,,,unknown,45.010045100000056,8.959734399999993
438993352,generator_438993352,generator,solar,solar,,,unknown,45.01214610000008,8.960177000000012
438993353,generator_438993353,generator,solar,solar,,,unknown,45.010965200000044,8.959924800000001
438993354,generator_438993354,generator,solar,solar,,,unknown,45.011098000000054,8.959962400000002
438993355,generator_438993355,generator,solar,solar,,,unknown,45.009264800000025,8.959562699999989
438993356,generator_438993356,generator,solar,solar,,,unknown,45.011502800000066,8.960044200000008
438993357,generator_438993357,generator,solar,solar,,,unknown,45.01076570000003,8.959881900000003
438993358,generator_438993358,generator,solar,solar,,,unknown,45.01223050000008,8.960199800000012
438993359,generator_438993359,generator,solar,solar,,,unknown,45.01045470000004,8.959825599999999
438993360,generator_438993360,generator,solar,solar,,,unknown,45.008214400000014,8.958208899999978
438993361,generator_438993361,generator,solar,solar,,,unknown,45.01236130000007,8.960230600000013
438993362,generator_438993362,generator,solar,solar,,,unknown,45.01266280000008,8.960300300000016
438993363,generator_438993363,generator,solar,solar,,,unknown,45.011323600000075,8.960005300000002
438993364,generator_438993364,generator,solar,solar,,,unknown,45.01274820000009,8.960317800000016
438993365,generator_438993365,generator,solar,solar,,,unknown,45.011909600000074,8.960126000000011
438993366,generator_438993366,generator,solar,solar,,,unknown,45.01283540000009,8.960335200000017
438993367,generator_438993367,generator,solar,solar,,,unknown,45.00868260000002,8.959435299999983
438993369,generator_438993369,generator,solar,solar,,,unknown,45.010588400000046,8.9598457
438993370,generator_438993370,generator,solar,solar,,,unknown,45.011954600000074,8.960146100000012
438993371,generator_438993371,generator,solar,solar,,,unknown,45.01105630000005,8.959946300000002
438993372,generator_438993372,generator,solar,solar,,,unknown,45.01210060000008,8.960170300000012
438993373,generator_438993373,generator,solar,solar,,,unknown,45.012879900000094,8.960346600000017
438993374,generator_438993374,generator,solar,solar,,,unknown,45.01168390000008,8.96008310000001
438993375,generator_438993375,generator,solar,solar,,,unknown,45.009314100000026,8.959572099999988
438993376,generator_438993376,generator,solar,solar,,,unknown,45.00958240000004,8.959637799999989
438993377,generator_438993377,generator,solar,solar,,,unknown,45.009731200000054,8.95966199999999
438993378,generator_438993378,generator,solar,solar,,,unknown,45.009133900000045,8.959535899999986
438993379,generator_438993379,generator,solar,solar,,,unknown,45.01141370000006,8.960030800000006
438993380,generator_438993380,generator,solar,solar,,,unknown,45.00962690000004,8.959644499999989
438993381,generator_438993381,generator,solar,solar,,,unknown,45.00900210000003,8.959511799999985
438993382,generator_438993382,generator,solar,solar,,,unknown,45.009775800000064,8.95967269999999
438993383,generator_438993383,generator,solar,solar,,,unknown,45.00834940000002,8.958971999999978
438993384,generator_438993384,generator,solar,solar,,,unknown,45.01240490000008,8.960242700000014
438993385,generator_438993385,generator,solar,solar,,,unknown,45.00816970000002,8.957925899999978
438993386,generator_438993386,generator,solar,solar,,,unknown,45.01159570000008,8.960068300000009
438993387,generator_438993387,generator,solar,solar,,,unknown,45.01249030000008,8.960266800000015
438993388,generator_438993388,generator,solar,solar,,,unknown,45.01091970000004,8.959918100000001
438993389,generator_438993389,generator,solar,solar,,,unknown,45.01146110000006,8.960038800000007
438993390,generator_438993390,generator,solar,solar,,,unknown,45.00839610000003,8.958973999999978
