osm_id,name,lon,lat,voltage_kv,operator,substation_type
315982776,,9.343409599999898,45.70438040000008,0.0,,
354536567,,13.697687900000005,43.360798100000004,0.0,Enel Distrbuzione SPA,
358152934,,13.64738810000003,43.41307519999995,0.0,Enel Distribuzione SPA,
364121580,,9.878701000000047,45.59971840000021,0.0,,
364400683,,13.676202100000031,43.39542930000025,0.0,ENEL Distribuzione SPA,
364419319,,13.696310200000053,43.361459900000305,0.0,ENEL Distribuzione SPA,
364434690,,13.579930400000004,43.46066689999993,0.0,ENEL Distribuzione SPA,
364445804,,13.502089800000006,43.48719569999992,0.0,ASTEA SPA,
364830217,,13.47257869999998,43.46345960000007,0.0,ASTEA SPA,
364832755,,13.482832999999971,43.45949860000002,0.0,ASTEA SPA,minor_distribution
364832761,,13.482025399999971,43.45610420000002,0.0,ASTEA SPA,minor_distribution
368965593,,9.916742300000003,45.61025369999974,0.0,e-distribuzione S.p.A.,
372663600,,11.247966999999969,45.74193319999995,0.0,,
376741521,,9.35403439999997,45.70591069999995,0.0,ENEL,
415318063,,9.144212700000018,44.50639700000008,0.0,ENEL,yes
432832741,,11.263953499999987,45.7548928000001,0.0,Enel,
441885205,,11.286614499999965,45.74798880000002,0.0,,
442296485,,10.822516999999952,45.784519399999816,0.0,,
442300130,,10.81730009999994,45.77539469999987,0.0,,
451765528,,9.924482800000014,45.91266890000006,0.0,,
454383623,,12.200647599999987,46.55767429999977,0.0,,
471549841,,12.559141900000004,37.67221119999989,0.0,,
513685269,,11.602440299999973,45.660020400000036,0.0,Enel,
513703488,,11.59613969999997,45.662017500000026,0.0,Enel,
538254792,,9.378425100000051,45.70731579999983,0.0,Enel,
560849732,,8.620166800000003,45.96049330000019,0.0,Enel,
571650194,,13.137640400000034,41.522471100000196,0.0,,
632838754,,12.02156070000007,44.29314130000012,0.0,,
663425538,,9.148497100000037,45.547408200000085,0.0,e-distribuzione S.p.A.,
677074111,Idrovora di Castel Pietra,11.076434300000036,45.92503839999995,0.0,,
731140985,,10.301270799999992,43.93834430000005,0.0,,
763328930,,13.128403099999934,41.51684900000026,0.0,,
773143435,,10.296394499999998,43.924103899999885,0.0,,
781454911,,13.157296599999992,41.52525310000029,0.0,,
824511221,,13.154491400000012,41.52412700000008,0.0,ENEL,
841831869,,9.495612500000092,44.27456660000014,0.0,,
848717570,,10.217264000000016,44.01169050000002,0.0,,
852053901,,10.3457691,43.98748389999995,0.0,,
853017421,,9.354830900000037,45.69458429999997,0.0,ENEL,
856448603,,10.296734499999998,43.995896300000204,0.0,,minor_distribution
860708639,,10.23958430000006,43.99514039999996,0.0,,
860709896,,10.23248030000005,43.994027599999974,0.0,,
861357747,,8.886325400000013,45.850226199999994,0.0,,
861492949,,8.864044100000024,45.55216189999996,0.0,,
867438721,,10.23083620000002,42.765598700000155,0.0,,
873823790,,11.584052100000012,45.44108769999992,0.0,,
873828466,,11.576927600000008,45.4342363999999,0.0,,
903327123,,9.726451999999973,45.345077700000054,0.0,Enel,
907967636,,9.718229299999997,45.34545980000003,0.0,Enel,
1025504352,,11.86491439999998,43.57136700000007,0.0,,
1209329083,Cadarese,8.355601099999982,46.29013320000002,132.0,Enel Produzione,transmission
1223091135,Pino a Mare,11.945503800000035,42.02297649999996,0.0,Acea,
1223105416,,11.950199900000047,42.02293429999987,0.0,Enel,
1230915104,,13.261040199999979,41.50027079999992,0.0,,
1254296449,,12.663861100000045,42.27534590000005,0.0,,
1264729506,,11.929393400000075,45.666805799999686,0.0,,
1329903915,,10.335365899999978,43.58251570000008,0.0,,
1341005371,,9.124583400000006,45.94627260000006,0.0,,
1349160477,,12.474752000000018,41.89038079999997,0.0,Enel,
