osm_id,name,lon,lat,capacity_mw,carrier,source_raw,operator,power_type
8307328267,,12.328973800000009,46.06949100000011,120.0,hydro,hydro,,generator
8313229145,,10.543720099999971,46.80752950000014,12.55,hydro,hydro,,generator
8315708026,,11.246424300000019,46.29026410000001,64.0,other,mechanical_energy,,generator
8315708027,,11.246386900000019,46.290141000000006,64.0,other,mechanical_energy,,generator
8315708028,,11.24634850000002,46.290014500000005,64.0,other,mechanical_energy,,generator
8328431639,,10.769014500000045,45.7763921000001,4.25,hydro,hydro,,generator
8328553949,,10.685699500000048,45.70360340000011,137.0,hydro,hydro,,generator
8349920172,,9.790973899999965,46.02204060000003,48.0,hydro,hydro,,generator
8395169514,,9.35011219999996,46.34540219999998,34.2,hydro,hydro,,generator
8395290143,,9.335855599999961,46.44357330000009,16.2,hydro,hydro,,generator
8396883356,,13.483252399999994,46.11083160000003,0.05,hydro,hydro,,generator
8475508234,,10.353988200000002,46.1757662,125.0,hydro,hydro,Enel Produzione S.p.A.,generator
8475508235,,10.353574700000001,46.176377699999996,125.0,hydro,hydro,Enel Produzione S.p.A.,generator
8475508236,,10.353623800000001,46.176305,125.0,hydro,hydro,Enel Produzione S.p.A.,generator
8475508237,,10.353671100000001,46.1762351,125.0,hydro,hydro,Enel Produzione S.p.A.,generator
8475508238,,10.353712500000002,46.1761739,125.0,hydro,hydro,Enel Produzione S.p.A.,generator
8475508239,,10.353946200000003,46.1758284,125.0,hydro,hydro,Enel Produzione S.p.A.,generator
8475508240,,10.353892100000003,46.1759084,125.0,hydro,hydro,Enel Produzione S.p.A.,generator
8475508241,,10.353850100000002,46.1759705,125.0,hydro,hydro,Enel Produzione S.p.A.,generator
8485954188,,10.212033000000032,45.51660390000008,75.0,other,coal;gas,,generator
8716257376,,14.11357999999996,41.178423799999955,380.0,CCGT,gas,,generator
8716257377,,14.11204039999996,41.178492499999955,380.0,CCGT,gas,,generator
8716257378,,15.990160699999961,38.44463599999995,380.0,CCGT,gas,,generator
8716257379,,15.989404299999961,38.44558969999995,380.0,CCGT,gas,,generator
8716257390,,11.763310399999963,42.12409759999995,390.0,CCGT,gas,,generator
8716257391,,11.762430699999962,42.12468639999995,790.0,CCGT,gas,,generator
8716257392,,11.759018899999962,42.127367999999954,660.0,coal,coal,,generator
8716257393,,11.758460999999961,42.127726099999954,660.0,coal,coal,,generator
8716257394,,11.75801039999996,42.12806029999995,660.0,coal,coal,,generator
8716257395,,12.238495899999961,44.448759099999954,390.0,CCGT,gas,,generator
8716257396,,12.23753029999996,44.44894669999995,390.0,CCGT,gas,,generator
8716257397,,12.23528799999996,44.44740339999995,185.0,CCGT,gas,,generator
8716257402,,10.83543239999996,45.14975559999995,390.0,CCGT,gas,,generator
8716257403,,10.833962599999959,45.14913519999995,390.0,CCGT,gas,,generator
8716257415,,13.546691299999956,45.797382299999946,168.0,coal,coal,,generator
8716257416,,13.547037199999956,45.79697229999994,168.0,coal,coal,,generator
8716393321,,9.479264799999951,45.09052039999996,370.0,CCGT,gas,,generator
8716393322,,9.479893699999952,45.09056799999996,370.0,CCGT,gas,,generator
8716393323,,9.480494499999953,45.09061949999996,370.0,CCGT,gas,,generator
8716393324,,9.481224499999954,45.09071069999996,370.0,CCGT,gas,,generator
8765311153,,16.056094000000016,40.72682549999994,2.0,wind,wind,,generator
8765311154,,16.060082400000017,40.72417509999994,2.0,wind,wind,,generator
8765311155,,16.06470870000002,40.72416209999994,2.0,wind,wind,,generator
